position	value	codepoint	char
709	147702	U+1F3CC	🏌
710	92771	U+21469	𡑩
711	14466	U+30184	𰆄
712	12460	U+2BCB6	𫲶
713	78296	U+45CC	䗌
714	121055	U+18522	𘔢
715	62123	U+CB88	쮈
716	69603	U+778C	瞌
717	37744	U+869B	蚛
718	87416	U+CB4E	쭎
719	102025	U+2BB1F	𫬟
720	127877	U+2C9D5	𬧕
721	1638	U+3150	ㅐ
722	106218	U+2D038	𭀸
723	121425	U+24351	𤍑
724	51074	U+25F3E	𥼾
725	113957	U+53AC	厬
726	4079	U+1CCAD	𜲭
727	116033	U+17B44	𗭄
728	104053	U+16B87	𖮇
729	114627	U+28631	𨘱
730	108783	U+35D7	㗗
731	70820	U+28582	𨖂
732	80990	U+259A9	𥦩
733	29565	U+2B8BD	𫢽
734	27419	U+23D55	𣵕
735	115292	U+278F9	𧣹
736	13450	U+B1C0	뇀
737	40372	U+BBA3	뮣
738	100372	U+12241	𒉁
739	1253	U+0964	।
740	102044	U+30A14	𰨔
741	126440	U+0D0C	ഌ
742	14540	U+1F51F	🔟
743	116780	U+176C8	𗛈
744	80885	U+2122A	𡈪
745	70891	U+30FDE	𰿞
746	28862	U+33E8	㏨
747	134057	U+124FE	𒓾
748	121245	U+870F	蜏
749	74336	U+23D3E	𣴾
750	125826	U+2A357	𪍗
751	93948	U+23FEA	𣿪
752	76497	U+27C18	𧰘
753	137158	U+957D	镽
754	28025	U+200B7	𠂷
755	10261	U+1B206	𛈆
756	105620	U+3FA2	㾢
757	111336	U+2D783	𭞃
758	26757	U+20714	𠜔
759	107035	U+21B12	𡬒
760	7899	U+A9F0	꧰
761	23798	U+10EA3	𐺣
762	70250	U+23BD2	𣯒
763	95637	U+2C6C9	𬛉
764	147712	U+1F3DF	🏟
765	106586	U+18617	𘘗
766	87697	U+1F699	🚙
767	118935	U+25596	𥖖
768	75482	U+30C64	𰱤
769	52389	U+272B7	𧊷
770	111065	U+1783C	𗠼
771	25742	U+25610	𥘐
772	125493	U+297A1	𩞡
773	89532	U+3151B	𱔛
774	136118	U+24545	𤕅
775	54045	U+3179C	𱞜
776	103967	U+176CF	𗛏
777	105455	U+1E0F	ḏ
778	8116	U+13184	𓆄
779	128863	U+77C7	矇
780	36242	U+BC75	뱵
781	25880	U+1D48A	𝒊
782	140104	U+FDF2	ﷲ
783	79659	U+35A8	㖨
784	100359	U+A944	ꥄ
785	23227	U+A1B4	ꆴ
786	87583	U+2211F	𢄟
787	112895	U+2A550	𪕐
788	126150	U+2B104	𫄄
789	82629	U+183B8	𘎸
790	123842	U+2ED8E	𮶎
791	61442	U+31EA6	𱺦
792	129891	U+7BC4	範
793	104746	U+8761	蝡
794	2126	U+2F1D	⼝
795	8797	U+2CF04	𬼄
796	60488	U+220E5	𢃥
797	81815	U+1F679	🙹
798	112038	U+38E6	㣦
799	76720	U+1EC8F	𞲏
800	132169	U+14487	𔒇
801	95964	U+2989A	𩢚
802	93164	U+1220A	𒈊
803	1919	U+1105	ᄅ
804	21643	U+2E15	⸕
805	38954	U+987C	顼
806	123887	U+28170	𨅰
807	78140	U+2C55C	𬕜
808	120777	U+22DD4	𢷔
809	828	U+1CE80	𜺀
810	137337	U+2724	✤
811	115213	U+AA59	꩙
812	61077	U+21EC1	𡻁
813	101155	U+7421	琡
814	142446	U+4B8A	䮊
815	140997	U+29D11	𩴑
816	85206	U+2481C	𤠜
817	50806	U+24225	𤈥
818	99100	U+2C46	ⱆ
819	147066	U+131C0	𓇀
820	125392	U+176DF	𗛟
821	113740	U+2A9B4	𪦴
822	8132	U+21D63	𡵣
823	64533	U+2797C	𧥼
824	112978	U+3BC4	㯄
825	34153	U+203DC	𠏜
826	67277	U+2C2CC	𬋌
827	122520	U+109F4	𐧴
828	120530	U+9138	鄸
829	18426	U+20C13	𠰓
830	44423	U+54D9	哙
831	83582	U+28ECA	𨻊
832	142723	U+2A6D1	𪛑
833	42432	U+1B1E3	𛇣
834	134203	U+2118E	𡆎
835	13890	U+26C3A	𦰺
836	57354	U+6C20	氠
837	57870	U+18A95	𘪕
838	94872	U+38F4	㣴
839	146971	U+A4ED	ꓭ
840	16186	U+7550	畐
841	36655	U+27FCF	𧿏
842	125092	U+100E8	𐃨
843	109489	U+25F52	𥽒
