position	value	codepoint	char
887	20857	U+2148A	𡒊
888	84824	U+29D47	𩵇
889	122852	U+27D59	𧵙
890	53361	U+3F40	㽀
891	36097	U+D39F	펟
892	20346	U+9C89	鲉
893	58742	U+8615	蘕
894	122750	U+27B3D	𧬽
895	122304	U+2742A	𧐪
896	4793	U+703E	瀾
897	12751	U+50B0	傰
898	81355	U+2899F	𨦟
899	42791	U+2366	⍦
900	140918	U+30177	𰅷
901	41510	U+1495	ᒕ
902	65374	U+22488	𢒈
903	99545	U+13137	𓄷
904	31028	U+BEDB	뻛
905	56309	U+4BD2	䯒
906	131739	U+2C43D	𬐽
907	6632	U+8347	荇
908	88676	U+2CCC5	𬳅
909	9222	U+62E6	拦
910	48300	U+1FBA4	🮤
911	6193	U+5671	噱
912	10769	U+90BA	邺
913	58759	U+8688	蚈
914	1995	U+795D	祝
915	21618	U+25872	𥡲
916	8301	U+89B7	覷
917	71196	U+24D42	𤵂
918	111237	U+2F71	⽱
919	99505	U+1310F	𓄏
920	141250	U+302ED	𰋭
921	33392	U+C8AA	좪
922	30072	U+BAF2	뫲
923	126736	U+2AB0F	𪬏
924	2894	U+D5CC	헌
925	9835	U+7831	砱
926	82128	U+28F40	𨽀
927	84208	U+299FC	𩧼
928	69988	U+2459D	𤖝
929	33430	U+C8D0	죐
930	142733	U+30977	𰥷
931	105503	U+17D94	𗶔
932	120255	U+25B24	𥬤
933	4375	U+96E8	雨
934	58084	U+72AB	犫
935	108523	U+18968	𘥨
936	81006	U+28798	𨞘
937	43018	U+2483	⒃
938	25500	U+1B029	𛀩
939	59905	U+2001B	𠀛
940	60245	U+202DB	𠋛
941	124835	U+29818	𩠘
942	97496	U+11A64	𑩤
943	148020	U+32271	𲉱
944	76256	U+26C71	𦱱
945	61867	U+20CF1	𠳱
946	73812	U+25DC0	𥷀
947	85905	U+2A397	𪎗
948	92140	U+28D2	⣒
949	40172	U+A1B9	ꆹ
950	97860	U+11F22	𑼢
951	44844	U+32B4	㊴
952	144700	U+314B0	𱒰
953	127985	U+2B0AA	𫂪
954	109814	U+1BC07	𛰇
955	2333	U+5FD7	志
956	36743	U+D652	홒
957	60313	U+20340	𠍀
958	105058	U+17BD7	𗯗
959	67051	U+23016	𣀖
960	68073	U+23814	𣠔
961	43420	U+2630	☰
962	114946	U+2253C	𢔼
963	38938	U+1389	ᎉ
964	26855	U+ADC4	귄
965	81486	U+28AD5	𨫕
966	5675	U+6D0C	洌
967	147601	U+320B9	𲂹
968	44467	U+2BB5	⮵
969	1785	U+85CF	藏
970	122251	U+2734F	𧍏
971	145500	U+3181D	𱠝
972	37385	U+1F84	ᾄ
973	88205	U+2C730	𬜰
974	18843	U+5EF9	廹
975	123434	U+284D0	𨓐
976	73626	U+25C9A	𥲚
977	69228	U+23F58	𣽘
978	59461	U+9C00	鰀
979	141408	U+303A1	𰎡
980	68112	U+2386A	𣡪
981	40807	U+A434	ꐴ
982	141161	U+3028E	𰊎
983	17644	U+68B9	梹
984	10927	U+94B4	钴
985	21524	U+24AC7	𤫇
986	13676	U+6356	捖
987	68722	U+23BAB	𣮫
988	141681	U+304D1	𰓑
989	102954	U+1739F	𗎟
990	26318	U+3171	ㅱ
991	110802	U+1E850	𞡐
992	63599	U+219ED	𡧭
993	131741	U+2C43F	𬐿
994	85155	U+29F81	𩾁
995	113343	U+212FA	𡋺
996	80013	U+281F2	𨇲
997	113954	U+21914	𡤔
998	139716	U+2ECB7	𮲷
999	6376	U+6894	梔
1000	116188	U+23123	𣄣
