position	value	codepoint	char
892	139904	U+2ED9B	𮶛
893	9260	U+63FD	揽
894	140322	U+2F927	𤠔
895	74865	U+2642F	𦐯
896	146442	U+31BEF	𱯯
897	119444	U+252F4	𥋴
898	53822	U+413E	䄾
899	70330	U+24763	𤝣
900	102195	U+170A8	𗂨
901	60435	U+2044E	𠑎
902	36062	U+D37A	퍺
903	92916	U+19BC	ᦼ
904	105909	U+17F2A	𗼪
905	115208	U+227E5	𢟥
906	61133	U+208A4	𠢤
907	90853	U+30CAF	𰲯
908	38386	U+19EC	᧬
909	124557	U+29301	𩌁
910	48541	U+1D439	𝐹
911	74661	U+26321	𦌡
912	111670	U+2014D	𠅍
913	52925	U+3D3C	㴼
914	86378	U+2A5EA	𪗪
915	6158	U+5555	啕
916	56778	U+4E7A	乺
917	51867	U+38AA	㢪
918	43529	U+26CC	⛌
919	33001	U+C6FA	웺
920	93182	U+1BAF	ᮯ
921	78521	U+2799E	𧦞
922	135983	U+2DAB6	𭪶
923	1340	U+7A6B	穫
924	121502	U+269F3	𦧳
925	9981	U+7D7D	絽
926	52899	U+3D20	㴠
927	28724	U+B567	땧
928	65140	U+22359	𢍙
929	134191	U+2D267	𭉧
930	143364	U+30C8C	𰲌
931	35134	U+CFB4	쾴
932	101757	U+16B6D	𖭭
933	608	U+4E16	世
934	6417	U+6CF5	泵
935	11961	U+6925	椥
936	145935	U+319E5	𱧥
937	137355	U+2E110	𮄐
938	34196	U+CBDE	쯞
939	130703	U+2BF68	𫽨
940	95731	U+10B99	𐮙
941	36418	U+D4EC	퓬
942	82040	U+28EAF	𨺯
943	7513	U+9865	顥
944	122105	U+27155	𧅕
945	24492	U+FD38	ﴸ
946	23109	U+1E54	Ṕ
947	94072	U+102A6	𐊦
948	75909	U+26A64	𦩤
949	127056	U+2AC70	𪱰
950	36252	U+D440	푀
951	59034	U+8EC1	軁
952	46768	U+1D345	𝍅
953	65503	U+22532	𢔲
954	137656	U+2E285	𮊅
955	41054	U+A567	ꕧ
956	84327	U+29A8E	𩪎
957	44664	U+301E	〞
958	12028	U+6D84	涄
959	9746	U+748E	璎
960	37061	U+D79E	힞
961	46092	U+1CEAA	𜺪
962	16971	U+9829	頩
963	105461	U+17D6A	𗵪
964	78264	U+2784E	𧡎
965	91594	U+3154C	𱕌
966	65844	U+22773	𢝳
967	85764	U+2A2EB	𪋫
968	109045	U+18B72	𘭲
969	85985	U+2A3F7	𪏷
970	69900	U+2451A	𤔚
971	121370	U+2681D	𦠝
972	52519	U+3B82	㮂
973	70343	U+24773	𤝳
974	18602	U+5469	呩
975	121185	U+265E9	𦗩
976	6346	U+6454	摔
977	124616	U+29444	𩑄
978	23620	U+FF28	Ｈ
979	72785	U+2571B	𥜛
980	83761	U+29789	𩞉
981	78601	U+27A0B	𧨋
982	129906	U+2BBCD	𫯍
983	146723	U+31D1D	𱴝
984	60843	U+206E8	𠛨
985	78236	U+27821	𧠡
986	5595	U+6236	戶
987	137424	U+2E166	𮅦
988	92137	U+28CF	⣏
989	144490	U+313D6	𱏖
990	17519	U+9F92	龒
991	4629	U+6479	摹
992	5496	U+55AE	單
993	22105	U+28BFF	𨯿
994	128905	U+2B5A5	𫖥
995	14773	U+75D0	痐
996	84795	U+29D20	𩴠
997	91603	U+31595	𱖕
998	14307	U+6E41	湁
999	81381	U+289D9	𨧙
1000	29523	U+B8A7	뢧
