position	value	codepoint	char
712	139236	U+2D748	𭝈
713	43447	U+2664	♤
714	103608	U+14140	𔅀
715	147265	U+30C08	𰰈
716	125993	U+27013	𧀓
717	45607	U+1CCC0	𜳀
718	76699	U+26F5D	𦽝
719	890	U+4ED5	仕
720	77602	U+274AB	𧒫
721	120626	U+234ED	𣓭
722	55899	U+4A1B	䨛
723	115479	U+FAB8	視
724	137465	U+2CEA1	𬺡
725	120264	U+23203	𣈃
726	124570	U+25EAD	𥺭
727	4201	U+64D8	擘
728	149256	U+31722	𱜢
729	4446	U+76E3	監
730	117143	U+210D0	𡃐
731	72827	U+2575F	𥝟
732	126353	U+274C6	𧓆
733	19797	U+94CC	铌
734	144753	U+300CE	𰃎
735	42788	U+2368	⍨
736	19209	U+7C9D	粝
737	147570	U+30DD1	𰷑
738	131176	U+2AD1C	𪴜
739	135836	U+2C4CA	𬓊
740	84112	U+2997D	𩥽
741	43053	U+24AB	⒫
742	146608	U+308EB	𰣫
743	54028	U+421D	䈝
744	13223	U+5FD5	忕
745	99147	U+12F9C	𒾜
746	150784	U+31D63	𱵣
747	83648	U+296F0	𩛰
748	95466	U+10A42	𐩂
749	90485	U+3026A	𰉪
750	150132	U+31AB5	𱪵
751	20321	U+FA4C	社
752	104108	U+14334	𔌴
753	77615	U+274CC	𧓌
754	64633	U+22074	𢁴
755	97732	U+11D22	𑴢
756	150161	U+31AD3	𱫓
757	19693	U+926B	鉫
758	148395	U+31377	𱍷
759	115991	U+2042B	𠐫
760	10628	U+945E	鑞
761	65530	U+2255D	𢕝
762	10861	U+97EA	韪
763	120097	U+23031	𣀱
764	62564	U+2125B	𡉛
765	129756	U+2A5AC	𪖬
766	1336	U+89C4	规
767	17554	U+87EE	蟮
768	16255	U+90F0	郰
769	115675	U+20163	𠅣
770	87090	U+2B3E8	𫏨
771	63564	U+219B3	𡦳
772	23169	U+A75E	Ꝟ
773	145022	U+301EF	𰇯
774	105074	U+16890	𖢐
775	109515	U+17DA5	𗶥
776	62473	U+211E3	𡇣
777	41871	U+1608	ᘈ
778	9655	U+7C30	簰
779	68936	U+23CF2	𣳲
780	146364	U+307DF	𰟟
781	146975	U+30A92	𰪒
782	77618	U+274CF	𧓏
783	52268	U+3A6D	㩭
784	107773	U+176D7	𗛗
785	108398	U+17948	𗥈
786	99639	U+13195	𓆕
787	122305	U+2449F	𤒟
788	46496	U+1D121	𝄡
789	8425	U+53C6	叆
790	76331	U+26CFC	𦳼
791	35713	U+D249	퉉
792	30324	U+BC8F	벏
793	139670	U+2D952	𭥒
794	97887	U+11F4C	𑽌
795	57283	U+5BB2	宲
796	68832	U+23C4E	𣱎
797	40742	U+A3FD	ꏽ
798	126489	U+27719	𧜙
799	1592	U+65E8	旨
800	100136	U+13386	𓎆
801	66865	U+22F0A	𢼊
802	46701	U+1D303	𝌃
803	119229	U+22820	𢠠
804	121598	U+23EFF	𣻿
805	19018	U+747A	瑺
806	37215	U+03DC	Ϝ
807	31831	U+C299	슙
808	96864	U+1142C	𑐬
809	147666	U+30E4E	𰹎
810	139286	U+2D77F	𭝿
811	70079	U+2461C	𤘜
812	79715	U+28018	𨀘
813	36160	U+D413	퐓
814	46115	U+1CF5E	𜽞
815	143780	U+2ED0E	𮴎
816	59976	U+200B9	𠂹
817	30286	U+BC66	뱦
818	78806	U+27B22	𧬢
819	116727	U+20D18	𠴘
820	738	U+9593	間
821	55373	U+47DC	䟜
822	120804	U+2364B	𣙋
823	76323	U+26CF4	𦳴
824	150124	U+31AAD	𱪭
825	61956	U+20DB4	𠶴
826	114130	U+1D8BB	𝢻
827	35986	U+D362	퍢
828	141250	U+2E09B	𮂛
829	110956	U+18346	𘍆
830	7533	U+6610	昐
831	140688	U+2DE04	𭸄
832	94426	U+1047E	𐑾
833	18032	U+449F	䒟
834	37218	U+03DF	ϟ
835	98447	U+12222	𒈢
836	48998	U+1D61A	𝘚
837	134314	U+2BDA1	𫶡
838	141313	U+2E0E7	𮃧
839	7452	U+5F25	弥
840	130164	U+2A899	𪢙
841	70501	U+24857	𤡗
842	20900	U+23256	𣉖
843	91846	U+0835	࠵
844	22892	U+1E75	ṵ
845	36341	U+D4CB	퓋
846	110003	U+17F8D	𗾍
847	57852	U+6B2A	欪
848	136675	U+2C969	𬥩
849	40305	U+A248	ꉈ
850	9518	U+76CF	盏
851	95358	U+109B5	𐦵
852	89648	U+2DF02	𭼂
